evt_block_time,evt_tx_hash,contract_address,collection_address,borrower,lender,loanAmountArrange,interestRate,auctionDuration,tokenId
2023-05-09 09:52:47.000 UTC,0x08fcbb6bba7c960cf88caaa8ca772195178ca44d56772a944a7b0a65625082d1,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x8f4eaeeb5c7113ceb4f3731db7a10933a697414e,0x20251a0505ead51fb2c6ce5c1f399924ea068322,12.42,0,9000,3769
2023-05-09 09:51:59.000 UTC,0x75893dbea6d301f8c951d185d487904e25845b89e39c2b61e5e9a2e14b5d91ac,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x6227f2886bf1c157c2320d67f9445667ce0c0bc5,0xdaed2ecb1a732f20b36c52bb742a0b61e4baebab,13.01,0.05,9000,389
2023-05-09 09:36:47.000 UTC,0x04ab6ae595eb39c302b78b71cb5423b97480fa577da3c9bee51c86aadd00e455,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xdaed2ecb1a732f20b36c52bb742a0b61e4baebab,12.93,0.05,9000,4334
2023-05-09 08:29:23.000 UTC,0x59bf49bf7dc28fa8f8ae02ce04fbffcbcd9d8314b7e591d80d2b90b5477d8cf9,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x77e3e957082ca648c1c5b0f3e6aec00ab1245186,0xb06114b9997a4a16a078c4107d8eba74a869be4e,14,0.88,9000,316
2023-05-09 10:02:47.000 UTC,0xbcebf58749ed3755026ff93e1810b334e122c3cd7e6de3e9efad7e63440351d8,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xdaed2ecb1a732f20b36c52bb742a0b61e4baebab,12.97,0.05,9000,9378
2023-05-09 10:02:23.000 UTC,0x3ddff3787f8d5d4efe1c290c54ee71289ddbe752aa757ef340b6a607f527b186,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xf2450d1e606117ed6f149a63e908149e6bfe6355,0xdaed2ecb1a732f20b36c52bb742a0b61e4baebab,13,0.05,9000,7646
2023-05-09 09:16:11.000 UTC,0x9eeb8927a3798ef7f3296b631f1e85258c6d9920df1bb15060502b429e463ace,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xba1ba61ff159422bcb07f78017186624e94e6936,0x20251a0505ead51fb2c6ce5c1f399924ea068322,12.42,0,9000,3386
2023-05-09 10:00:23.000 UTC,0x4475b5e2edb95805bb9f5a264bb9b3d4416fa71409089878229d95d4e2075a08,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xdaed2ecb1a732f20b36c52bb742a0b61e4baebab,12.88,0.05,9000,7073
2023-05-09 09:21:23.000 UTC,0x5fa18e77e6fd998fadd041c6563a4ebbb1b945a3ab51422123150e36019e3ac5,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xef64327f69973c1d9c2c20ce13d8b08889a47be0,12.92,0,9000,6423
2023-05-09 09:16:23.000 UTC,0xd49d5982aa9b96dedd316f94edc3f44e472f8c190d8e69b2ac5396964e8bc905,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,0x5f1ee29361206f1a129e808736f11598356c6031,12.15,0,9000,2136
2023-05-09 09:16:23.000 UTC,0xfb93bdff26408247c80493734f7d1f2f4a6e2f1e222ad539ca8430f67446ca71,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x77e3e957082ca648c1c5b0f3e6aec00ab1245186,0xe2eaf182d8254b17883b9448f2f34893e2b488e6,13.39,0.7,9000,1918
2023-05-09 09:59:35.000 UTC,0x47ecf468ef203bc7fa66e47e2b3e228305fafcf61a535cf0522838ee6819bb9a,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xe541529b40f00a081fcea9be3e3dc00919e6ce1a,0x20251a0505ead51fb2c6ce5c1f399924ea068322,12.42,0,9000,8313
2023-05-09 10:03:23.000 UTC,0x6c8c7e684685d197f2b684c53b477b3b91d7dc60af386856369f531ec3309997,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xdaed2ecb1a732f20b36c52bb742a0b61e4baebab,12.88,0.05,9000,9953
2023-05-09 09:50:35.000 UTC,0xf123949a750fa9b715a35c2e34b98c3573bdbf43e251b40ce102485d4daac33f,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x4fcc15929e7227fc2004de64524e0005d607f693,0xdaed2ecb1a732f20b36c52bb742a0b61e4baebab,13.07,0.05,9000,5479
2023-05-09 09:18:23.000 UTC,0xc397b5ac6edb1b4b2d234c9da4c381ca12aa575f70d65497910a600588ea3ee9,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x5f1ee29361206f1a129e808736f11598356c6031,0xb2b58d8d7dc287c5f30a54fe0a4643cf789198ed,12.42,0,9000,7476
2023-05-09 09:32:23.000 UTC,0x3e313735683d1b35c50ae54e2414368bc771ba5d259a8977ec205168ad2932a5,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x25bdfc6f2792ef6123695a159905542af3ac4b37,0xc502c07f7f537f47470071fd59cd8287238761aa,12.01,0,9000,4230
2023-05-09 09:54:23.000 UTC,0xa7b80527e66ab313d643269f70856d31248cc6dbaa0e09aa817ce51a59528f01,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xf2450d1e606117ed6f149a63e908149e6bfe6355,0xdaed2ecb1a732f20b36c52bb742a0b61e4baebab,13,0.05,9000,6614
2023-05-09 09:54:47.000 UTC,0x513c2e0047888d83400c7cdf47664f0c25aa6115f4f023d54e9b3b0b97ef0466,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xdaed2ecb1a732f20b36c52bb742a0b61e4baebab,12.88,0.05,9000,9442
2023-05-01 20:14:59.000 UTC,0x4f55f246e7b440dd29e6fc18e1f16c2b01fd4ffa266341d5050ebbbd96230aff,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x86cedfc92f374fd8a6b228fca47692fe0af04b9a,0xfbbf9610ef0e01db8381350144befef0b6d22d13,11.6,0,9000,8238
2023-05-01 18:57:11.000 UTC,0xbe3dd1cc820c973d9bfe53155f74634d4ffb8e263cccb50fef4f4896ca80549a,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x10eb84abd429fa4df8dcabbc7c2803822a5b82d9,0x51ae51ea0cea748c6dce1bebc50de352345fc822,13.31,0.07,9000,8880
2023-05-01 19:32:35.000 UTC,0x77198163c046c2700fb6d85b866c6d1cb28c96a97e5be21b6cc5e81a4ed52fcc,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x900cb4a0bfa00d567cfbd2b425584341dbefc30d,0x16be2582ad35aa56a8a247c61ab0cb7b9ac8fe19,11,0,9000,8355
2023-05-01 18:56:11.000 UTC,0x95c05e5597d5374c4d0145df61deb1a8d5cb62d2b99e14bc266a3a65e29267e0,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x66269854e9de1d0b5f0c42dc4355db5ccbafee9c,0x6a01af210dce01f44b5067fc688641384a8bce5b,14,10,9000,2149
2023-05-01 18:57:23.000 UTC,0xc0c58ec85c4f2bab4f288a487177ff91af45c7c5a6d4a6e32eb09b240ba131a7,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x728b3de78c3bd3e9c970524ca6aae1f8d6a61996,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,13.6,0.99,9000,8355
2023-05-01 19:18:47.000 UTC,0x165563c8bfa4c448b16b881df0d2d2dfcbd8cf9c9efebfc893f690e4d11d97be,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xf4e14d778c2dbd6fd1a04f08721941eb3e1c9d6c,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,13.31,0.01,9000,7000
2023-05-01 19:00:23.000 UTC,0x920cfba4f02d90089a6f5af682df1c19b88361b3ef40e3195e583568b9b69aa0,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x74fec90277fef63d5aca5a0d2f6a684cf4911b7a,0x77e3e957082ca648c1c5b0f3e6aec00ab1245186,10.01,0,9000,7362
2023-05-01 19:32:23.000 UTC,0x1dfc62f00de18478e5d1cc185b30229230b20c79464603ccbd11be6822a4dba5,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x900cb4a0bfa00d567cfbd2b425584341dbefc30d,0x515299b1a2637181ec95a3efeaa42a466195a40f,10.195,0,9000,941
2023-05-01 19:25:47.000 UTC,0xd05f62f5d91125efd6e3bbaa8a1eedf1298a3d2a9b929eaeaca4dfda46bea460,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x7834efeb10aec52c1692255bc2ef514b7d691d28,0x98a89cc081e22f910c14e6860a436269d5760c87,14.4,10,9000,6094
2023-05-01 18:58:35.000 UTC,0x25459a52e4bac0116ffa9a22c73692afdffbce520304658c3a504a8a365dd33c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x0f65465ae79bab6241ec51e2d20d3183d76c6b0a,0x77e3e957082ca648c1c5b0f3e6aec00ab1245186,9.91,0,9000,797
2023-05-01 18:50:59.000 UTC,0xa6abac219ecd71d7caf7842b4f51263b78ef3cdadaf0325781101c1a26a0b5bb,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,10.9,0.015,9000,4976
2023-05-01 19:35:35.000 UTC,0xfcc549263c582104376b24714f763c97e8446498175df0fc052eda193f854c3a,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x453f143ef520c410fce45469382fe5bcca49d6a4,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,13.71,0.25,9000,647
2023-05-01 18:35:59.000 UTC,0xb090428c24b9c732029bf97cb8b6a8280166b4fed90434409b59b45498fdce8e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xb029eef1f5505764d0df1750f55612958547de57,0x5f1ee29361206f1a129e808736f11598356c6031,15.4,0.422,9000,5052
2023-05-01 19:19:47.000 UTC,0xd7b5074d426b1746166f920adbd2315273ebbc76e9771c210f73b1307df641b3,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x8dfb37aae4f8fcbd1f90015a9e75b48f50fd9f59,0xf9f02def55e1cceedf017e0353c14ba6f7f4d3df,15.6,9.99,9000,1865
2023-05-01 18:41:47.000 UTC,0xfdef247b8c1754211a7d8ad0f6977984d627016cd17449245daf809b2258062d,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xa642958f12df82c21d479bcbe90606e7186ee2ec,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,9.71,0.005,9000,3368
2023-05-01 18:21:59.000 UTC,0x41ee1e0521c15c3c66a7f4cbc5799b21c600aa157627c9a80ddbd603aeae94b6,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xce841f783dc6d9df256af36b1cf6b3a52aa57cdc,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,13,0.35,9000,2002
2023-05-01 18:36:35.000 UTC,0x922d211ee17859e958b56795745644e1390bc68b730482a392b4c8d076d058d8,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xb2ee8af0d4435950380f67816da29caa6fc76793,0x5f1ee29361206f1a129e808736f11598356c6031,15.4,0.422,9000,8403
2023-05-01 19:36:47.000 UTC,0x554de8710fecd4887a56ce031284985ca138880e7a782506b80a8f01a8c88d44,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xe74ca58ef724b94fac7f2e09e2e48536a5c1ad03,0x966567f33b3f1f99121ebbad85a87dccc2a530f4,13.71,0.5,9000,9225
2023-05-01 19:00:35.000 UTC,0xd75d15f152f1af42ba12fb7229893f1b97dbbb4b784764a298f15fc31d79e5b5,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x5ecc70186589306fc6d92538b9fc5684c9c81994,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,13.25,0.19,9000,6472
2023-05-01 20:04:59.000 UTC,0x0099b15283dee245a87cfba5667f2d8185d27d24da9ac04d16e7bd955aa84d5c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xba8ce1c34f73518298e8b84ebc5557b714528740,12.75,0,9000,4071
2023-05-01 19:49:47.000 UTC,0x0a803989a7d94c11c447a79d35e5798a81d8af8ab152e627afd194fee116fd1c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x127ecf853f7c0d59e415a28354e482fd41604b4f,0xba8ce1c34f73518298e8b84ebc5557b714528740,10.88,0,9000,7135
2023-05-01 19:08:11.000 UTC,0xb8e539fbd3b51e4d5492c4dd5cea418fd8be15eec8253e4cbd3c8ad23cc63b19,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xac3c837d67b4f638c0abbf711327cfd33149cf3d,0x7d176a8ff5b038a85923ae80b420534b9cb3b40f,11,0.005,9000,7542
2023-05-01 19:26:35.000 UTC,0x9102226a12d56ba45cc05db6e3d6bbf6b0cabf78499e8059be7e328baad4a96f,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xf38958a7f8b74d4dffce8af1e78152138d126cf6,0x6fb33b9061f6079d320dcaf369b696874cfd496f,13.71,0.9,9000,2149
2023-05-01 20:08:47.000 UTC,0xdf6b875245d808e868bd902322645d292b440fad1354b42ae1a70e422697795c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x9e2669730e96a67b9da11e3edb810e09efe74831,0xf482d8aba834789f5c7fabb0b48a1168c1466d43,13.11,0.155,9000,8493
2023-05-01 20:02:35.000 UTC,0x6760b665ad8f3427ce7f3d2d6bf7bc584d3b45042e0186dec8cdfa672f47f6c3,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x2334fd2c0010fb428724e31d8cfb0de030b3045c,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,15.7,10,9000,3782
2023-05-01 20:02:59.000 UTC,0x43b7632c3acf7204fbc9a5e2c7ae5b51eace5216a8997ade514378cad779c1cd,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xb26b5d90c8961a779efc8d8ad881b128dd8385eb,0xba8ce1c34f73518298e8b84ebc5557b714528740,12.61,0,9000,4976
2023-05-01 19:45:47.000 UTC,0x4442ac6a6ece5f00ca6416d48f7ed7455140a3d9bfa2464c2e9f3d0d9cc7845f,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x4b54caf0caaa938a1d11c07927ec4c45a3948eb9,0x515299b1a2637181ec95a3efeaa42a466195a40f,10.58,0,9000,5586
2023-05-01 20:09:47.000 UTC,0x0af07a68daf7ad9a217289d303ebabde744e98fb4a842b99a71b5116822eb016,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xbbdd1b3c87c211e482cda98ea14fa8bf50022ca0,10.95,0,9000,1209
2023-05-01 19:07:35.000 UTC,0x23e2ae7b7e42f7db9f02ccd08b00f4bed8789667f6bb70056863f1ac90d353d6,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x37c6503732e8c8b9af50bd3755c3530f6b032dfd,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,13.21,0.19,9000,1429
2023-05-01 18:23:23.000 UTC,0x70cce665cbb86ed7edea14e98c84785899a0e30592f28f0eda42653b938eb90c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x07670dd0d0d00ed6ec47cd4073c7ad5ddda32405,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,13,0.35,9000,5821
2023-05-01 19:05:35.000 UTC,0x828b6f9023a6214b130504177f2bb8da1e4778aceb5b5867ea4a90dbee232953,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xac3c837d67b4f638c0abbf711327cfd33149cf3d,0xdd90986c500320b97636984194eba00299089e5a,11,0,9000,7019
2023-05-01 19:59:35.000 UTC,0x435abf15bb86212e2b23ee70e35efa4470b5ae750fade867547239c1d85439a9,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x127ecf853f7c0d59e415a28354e482fd41604b4f,0x178e32324c7998fcdcd674f1553e0471ee260f67,12.62,0,9000,2722
2023-05-01 19:06:23.000 UTC,0xf46d74c14c8de877d19e30d18e5b25e51013c875ef7328be2c556dc34a82777a,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x453f143ef520c410fce45469382fe5bcca49d6a4,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.41,0.2,9000,8440
2023-05-01 18:19:47.000 UTC,0x40d4f076ab86161d1920e698b8bd7a3d897e5f9a23f50d03774bd037d17ab50c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xd8b07bc1bc3bae553bca5e94e99935dc12df24ff,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,13,0.35,9000,548
2023-05-01 19:32:23.000 UTC,0xab3af230ee9c1bb7ebd21ccda31f4d07ab9ba2ab19911247676bab1c7542da53,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x900cb4a0bfa00d567cfbd2b425584341dbefc30d,0x515299b1a2637181ec95a3efeaa42a466195a40f,10.195,0,9000,1352
2023-05-01 19:17:11.000 UTC,0x68c34947aaa8046946867e10c82a2fb21b59ae9618f1f5eef81bcdaa0f536f05,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x8dfb37aae4f8fcbd1f90015a9e75b48f50fd9f59,0xbbdd1b3c87c211e482cda98ea14fa8bf50022ca0,14.3,10,9000,7163
2023-05-01 18:42:11.000 UTC,0x9128e1dce8f7915cb90df2770c78316f26f08cbe8e47a1764bc6ebf707762a41,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x9c6575574e47d9d9a8e6f6a3436da9b15931975d,0x2eac22ba09fc947261739c9cc15c3536d6a000ec,1.5,0,9000,9654
2023-05-01 18:32:35.000 UTC,0xa609db6086e2abcaebddcd24b0371c895ce9433b18a9d33dba03b95009790923,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x50d36f27872f637ec9ecb4eedff300df44a608ab,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,12.83,0.35,9000,8851
2023-05-01 19:38:23.000 UTC,0xf66f5c32033bb622cf826a1569e746db0c287a3bb3d0645d558ae6fe1afa3f50,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x453f143ef520c410fce45469382fe5bcca49d6a4,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,13.41,0.19,9000,378
2023-05-01 19:27:11.000 UTC,0x0fc14d4c755279a5b843877f706e2972e5ae199b850b14980f3bea9d7897799a,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x61a661643bbced019ea4594405e6c8d1b47704f2,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,12.61,0.069,9000,8367
2023-05-01 18:59:11.000 UTC,0xab45f275ffe496efa19bdd7e80a226d64bdfa668a8ff507e53d15e14bab6e350,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xd91dc7c83bd01b91cb25019dfc4e35bc6faab814,0x863e7aaded2b90a08802d362b7fbf228b65c5bc9,14.1,10,9000,8443
2023-05-01 19:00:59.000 UTC,0xb746c8a44d9146625e71787fe3ea9e7da422de84bae5345d79fa3e674132c0a9,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x2ab70c711e2235376772c4b18fa9d23aa59ff95a,0x3924b7681c6110fcd3628164388c3307f79d1059,13.41,0.45,9000,3548
2023-05-01 18:58:35.000 UTC,0x8437b9ab87603e0997f5be50d57c393221e8b2e489d01c152db03e6adee5106b,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xd292ee3385995f9191b5331b108c891cef32a5e1,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,13.41,0.19,9000,4753
2023-05-01 18:25:59.000 UTC,0xb6fdfa080fec0a17fd13106815b8904ed9e6c0fa212bfb789a246974c92bdfaf,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xb284f19ffa703daadf6745d3c655f309d17370a5,0x5c943975ef916c5ed28c4c1105685c0582abd31e,12.71,0.335,9000,3152
2023-05-01 18:27:47.000 UTC,0x3f4d5f6b97b29ff7caa0964e647d06c944d6c3aa05734ee01bf968c548af6661,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xb13cabc948fce7fed894f6a827823d22f02ffc0b,0x6a01af210dce01f44b5067fc688641384a8bce5b,13.2,0.945,9000,4196
2023-05-01 19:07:11.000 UTC,0x3497693b737f82cb65140b8bf9eb77304c0a790880ab230a9810932f760aa706,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x847719a7d5010f88434826a22e5c1111ee734489,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.41,0.29,9000,378
2023-05-01 18:21:35.000 UTC,0xdc7a2f1022885cf6377d057348c996551893dc7fb8032559b2b7b5103fb22f8a,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xb13cabc948fce7fed894f6a827823d22f02ffc0b,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,13,0.35,9000,8493
2023-05-01 19:34:35.000 UTC,0x4fb45ed92d0e9e626c8c77ec3d96f131854f45af18f7fe00e380ee5dad36196e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x5bca4075dfc8065235cf75c6b15b410e62845fec,0x92f3919d142000396cfc613ecd2e428d91cf9220,13.81,0.15,9000,3368
2023-05-01 19:38:35.000 UTC,0xfd165de78386f4a3868ca4dcc21e5f9d7083cd1845ab110047fb3b172beff63f,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x4b54caf0caaa938a1d11c07927ec4c45a3948eb9,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,10.73,0,9000,1035
2023-05-01 19:53:59.000 UTC,0xb74cd18448834ae3d450df88540da6a3fbd7bfcee52a90d14e74f631e60468d5,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x127ecf853f7c0d59e415a28354e482fd41604b4f,0xfbbf9610ef0e01db8381350144befef0b6d22d13,10.88,0,9000,7135
2023-05-01 18:56:47.000 UTC,0x088de266128a71096741d2759277bb48123f68dbdb06de8dc8ee90b24fbe32b4,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xd8b07bc1bc3bae553bca5e94e99935dc12df24ff,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,13.7,0.99,9000,378
2023-05-01 18:57:59.000 UTC,0xcaa96f7679af79a76a0d907169f5dd9d6c2d5e42631a96f0b7e05880948a64fa,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x84daacee0b94aeabbf945d45d6733104b444f5d3,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,14,0.05,9000,3548
2023-05-01 19:25:59.000 UTC,0x6cc8482194a90c4121bdd2c707667fa5d568dd6e4183c81aeea5c5d41bbec917,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x4b54caf0caaa938a1d11c07927ec4c45a3948eb9,0xdfef68b86eff06691e3edfaebf620c84eb86f0e3,9.8,0,9000,8672
2023-05-01 19:46:23.000 UTC,0x031ed81f7de9845d80e5c8c9a265f80c1cf2d6e845a0210b35d3bc87f5c8382e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x4b54caf0caaa938a1d11c07927ec4c45a3948eb9,0x515299b1a2637181ec95a3efeaa42a466195a40f,10.58,0,9000,7997
2023-05-01 18:24:23.000 UTC,0x69b974d8cbd4beb35d4771bd7d4ac8254b9eb8f467ccd96f1c29bf36f280ba78,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xce841f783dc6d9df256af36b1cf6b3a52aa57cdc,0xaf0f4479af9df756b9b2c69b463214b9a3346443,13.3,0.98,9000,4196
2023-05-01 19:47:11.000 UTC,0xa4e01941a3468de637f21eaf9826c5a275ce9ebd89a0227f87380868b51883f6,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x9cf5dec27768855d478152128851ebde74f6a3ed,0xacec5e4f283b3d45f15c663796a09f9620e013a7,14.9,10,9000,4976
2023-05-01 19:31:23.000 UTC,0x5b2bfbd69133a0c38d462ddaa955df1602c538ee90cbb9ac77e45e4012b1737d,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x2c87bdf6fd1fa88fc7d2df78c9b1ffd8afbf59a4,0x68663fb06b6e718e7026aa1c2ddbc4e97ccd6c5c,13.81,0.007,9000,2107
2023-05-01 19:15:47.000 UTC,0x0d1940f52d8cabb4b3ae94c48f6e5c3f4a9458741bf78c547306f8490cd5241a,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x2e52dfc48bda6d89aaba80a0186d0480b77c372e,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,13.31,0.05,9000,7843
2023-05-01 18:45:23.000 UTC,0x53b5f278cc3bc289d0ea6b3669d058bf2758a4061e79761ec8a568d14dcfe24d,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xb13cabc948fce7fed894f6a827823d22f02ffc0b,0xb7c933cbdacb223a62d1b4e904462bc597e04f83,13.01,0.55,9000,7926
2023-05-01 18:36:35.000 UTC,0xf1efd7d24e0f763e24950e347a987243f349bccc69ac4c48f0e1657a5f294468,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xb2ee8af0d4435950380f67816da29caa6fc76793,0x5f1ee29361206f1a129e808736f11598356c6031,15.4,0.422,9000,5674
2023-05-01 19:09:47.000 UTC,0x09abce8145e2b43c3ee912abbf80c6fdc79bc5aa81d127d654ea9c7389a82521,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xac3c837d67b4f638c0abbf711327cfd33149cf3d,0xfcbe7b6da18a08a86ab1beb68c7372a60ab4e331,10.44,0.01,9000,853
2023-05-01 18:30:23.000 UTC,0xf9508ce8e8d277a614c0d3178f6e34287a1af5e493ceb72b50fb3ce765c8468a,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x50d36f27872f637ec9ecb4eedff300df44a608ab,0x5c943975ef916c5ed28c4c1105685c0582abd31e,12.73,0.335,9000,1466
2023-05-01 19:43:23.000 UTC,0xd53d037c7d619b44bfe7029459990b45e0ed7c18d83e442fe484b91f9c5467a4,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x4b54caf0caaa938a1d11c07927ec4c45a3948eb9,0x51ae51ea0cea748c6dce1bebc50de352345fc822,11.4,0.01,9000,3378
2023-05-01 19:41:11.000 UTC,0xc9e4bb0fce61b658c9fa5efdc42bebb76cdd8de900cffb8605df6460842659de,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xa9c501101c7b165090abb56e95efe1129df9deac,0xfbbf9610ef0e01db8381350144befef0b6d22d13,10.88,0.01,9000,640
2023-05-01 19:32:35.000 UTC,0x446c8e3acd28f189568d51f477b0d0290d1ed8c8f38b7eed2e56d8dcab57b8dc,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x900cb4a0bfa00d567cfbd2b425584341dbefc30d,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,10.75,0,9000,4753
