time,evt_tx_hash,contract_address,collection_address,borrower,lender,loanAmount,interestRate,auctionDuration,tokenId
5/1/2023,0xb746c8a44d9146625e71787fe3ea9e7da422de84bae5345d79fa3e674132c0a9,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x2ab70c711e2235376772c4b18fa9d23aa59ff95a,0x3924b7681c6110fcd3628164388c3307f79d1059,13.41,0.45,9000,3548
5/1/2023,0x8437b9ab87603e0997f5be50d57c393221e8b2e489d01c152db03e6adee5106b,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xd292ee3385995f9191b5331b108c891cef32a5e1,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,13.41,0.19,9000,4753
5/1/2023,0xb6fdfa080fec0a17fd13106815b8904ed9e6c0fa212bfb789a246974c92bdfaf,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xb284f19ffa703daadf6745d3c655f309d17370a5,0x5c943975ef916c5ed28c4c1105685c0582abd31e,12.71,0.335,9000,3152
5/1/2023,0x3f4d5f6b97b29ff7caa0964e647d06c944d6c3aa05734ee01bf968c548af6661,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xb13cabc948fce7fed894f6a827823d22f02ffc0b,0x6a01af210dce01f44b5067fc688641384a8bce5b,13.2,0.945,9000,4196
5/1/2023,0x3497693b737f82cb65140b8bf9eb77304c0a790880ab230a9810932f760aa706,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x847719a7d5010f88434826a22e5c1111ee734489,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,13.41,0.29,9000,378
5/1/2023,0xdc7a2f1022885cf6377d057348c996551893dc7fb8032559b2b7b5103fb22f8a,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xb13cabc948fce7fed894f6a827823d22f02ffc0b,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,13,0.35,9000,8493
5/1/2023,0x4fb45ed92d0e9e626c8c77ec3d96f131854f45af18f7fe00e380ee5dad36196e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x5bca4075dfc8065235cf75c6b15b410e62845fec,0x92f3919d142000396cfc613ecd2e428d91cf9220,13.81,0.15,9000,3368
5/1/2023,0xfd165de78386f4a3868ca4dcc21e5f9d7083cd1845ab110047fb3b172beff63f,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x4b54caf0caaa938a1d11c07927ec4c45a3948eb9,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,10.73,0,9000,1035
5/1/2023,0xb74cd18448834ae3d450df88540da6a3fbd7bfcee52a90d14e74f631e60468d5,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x127ecf853f7c0d59e415a28354e482fd41604b4f,0xfbbf9610ef0e01db8381350144befef0b6d22d13,10.88,0,9000,7135
5/1/2023,0x088de266128a71096741d2759277bb48123f68dbdb06de8dc8ee90b24fbe32b4,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xd8b07bc1bc3bae553bca5e94e99935dc12df24ff,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,13.7,0.99,9000,378
5/1/2023,0xcaa96f7679af79a76a0d907169f5dd9d6c2d5e42631a96f0b7e05880948a64fa,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x84daacee0b94aeabbf945d45d6733104b444f5d3,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,14,0.05,9000,3548
5/1/2023,0x6cc8482194a90c4121bdd2c707667fa5d568dd6e4183c81aeea5c5d41bbec917,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x4b54caf0caaa938a1d11c07927ec4c45a3948eb9,0xdfef68b86eff06691e3edfaebf620c84eb86f0e3,9.8,0,9000,8672
5/1/2023,0x031ed81f7de9845d80e5c8c9a265f80c1cf2d6e845a0210b35d3bc87f5c8382e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x4b54caf0caaa938a1d11c07927ec4c45a3948eb9,0x515299b1a2637181ec95a3efeaa42a466195a40f,10.58,0,9000,7997
5/1/2023,0x69b974d8cbd4beb35d4771bd7d4ac8254b9eb8f467ccd96f1c29bf36f280ba78,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xce841f783dc6d9df256af36b1cf6b3a52aa57cdc,0xaf0f4479af9df756b9b2c69b463214b9a3346443,13.3,0.98,9000,4196
5/1/2023,0xa4e01941a3468de637f21eaf9826c5a275ce9ebd89a0227f87380868b51883f6,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x9cf5dec27768855d478152128851ebde74f6a3ed,0xacec5e4f283b3d45f15c663796a09f9620e013a7,14.9,10,9000,4976
5/1/2023,0x5b2bfbd69133a0c38d462ddaa955df1602c538ee90cbb9ac77e45e4012b1737d,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x2c87bdf6fd1fa88fc7d2df78c9b1ffd8afbf59a4,0x68663fb06b6e718e7026aa1c2ddbc4e97ccd6c5c,13.81,0.007,9000,2107
5/1/2023,0x0d1940f52d8cabb4b3ae94c48f6e5c3f4a9458741bf78c547306f8490cd5241a,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x2e52dfc48bda6d89aaba80a0186d0480b77c372e,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,13.31,0.05,9000,7843
5/1/2023,0x53b5f278cc3bc289d0ea6b3669d058bf2758a4061e79761ec8a568d14dcfe24d,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xb13cabc948fce7fed894f6a827823d22f02ffc0b,0xb7c933cbdacb223a62d1b4e904462bc597e04f83,13.01,0.55,9000,7926
5/1/2023,0xf1efd7d24e0f763e24950e347a987243f349bccc69ac4c48f0e1657a5f294468,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xb2ee8af0d4435950380f67816da29caa6fc76793,0x5f1ee29361206f1a129e808736f11598356c6031,15.4,0.422,9000,5674
5/1/2023,0x09abce8145e2b43c3ee912abbf80c6fdc79bc5aa81d127d654ea9c7389a82521,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xac3c837d67b4f638c0abbf711327cfd33149cf3d,0xfcbe7b6da18a08a86ab1beb68c7372a60ab4e331,10.44,0.01,9000,853
5/1/2023,0xf9508ce8e8d277a614c0d3178f6e34287a1af5e493ceb72b50fb3ce765c8468a,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x50d36f27872f637ec9ecb4eedff300df44a608ab,0x5c943975ef916c5ed28c4c1105685c0582abd31e,12.73,0.335,9000,1466
5/1/2023,0xd53d037c7d619b44bfe7029459990b45e0ed7c18d83e442fe484b91f9c5467a4,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x4b54caf0caaa938a1d11c07927ec4c45a3948eb9,0x51ae51ea0cea748c6dce1bebc50de352345fc822,11.4,0.01,9000,3378
5/1/2023,0xc9e4bb0fce61b658c9fa5efdc42bebb76cdd8de900cffb8605df6460842659de,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xa9c501101c7b165090abb56e95efe1129df9deac,0xfbbf9610ef0e01db8381350144befef0b6d22d13,10.88,0.01,9000,640
5/1/2023,0x446c8e3acd28f189568d51f477b0d0290d1ed8c8f38b7eed2e56d8dcab57b8dc,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x900cb4a0bfa00d567cfbd2b425584341dbefc30d,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,10.75,0,9000,4753
5/1/2023,0x7e889641cf803f60a1f21da6be2b14db442f246d0689f8ea53341b4ade3155c4,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x0f65465ae79bab6241ec51e2d20d3183d76c6b0a,0xfba206e73709f614e5a85aff27a98692d4f3c579,9.31,0,9000,3368
5/1/2023,0xb32ac416d7592a5f4610f51a15e54cc882052e2c6518181658794f84d8513b12,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xd91dc7c83bd01b91cb25019dfc4e35bc6faab814,0x6a01af210dce01f44b5067fc688641384a8bce5b,14,10,9000,1865
5/1/2023,0x5921bc1f48f7f9fb88e1bafd29b4fe7fe331fbdaa321b793306ec1cbe49a9d20,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x8dfb37aae4f8fcbd1f90015a9e75b48f50fd9f59,0xbbdd1b3c87c211e482cda98ea14fa8bf50022ca0,14.1,10,9000,3810
5/1/2023,0x70b33d3b789de3ceea8a44b1dbc1e4268c17f54f79db88b9ff03415603e7e3c0,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xcb9926b610de1e4ef7946bbc351f109902ab4de6,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,13.11,0.19,9000,1952
5/1/2023,0x35708d9cba1bdc8614e2f5c848dcefa9d92c5ffac053cbe1b6e3ad750a5b3141,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xd292ee3385995f9191b5331b108c891cef32a5e1,0x276417be271dbeb696cb97cda7c6982fd89e6bd4,13.41,0.25,9000,5052
5/1/2023,0xc935728a027330409784f4df6f6d6b94f814787019be413e20b1dbea816cbd24,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xba8ce1c34f73518298e8b84ebc5557b714528740,12.75,0,9000,7313
5/1/2023,0x4aa21c41f72b688cb25672354aa7fa6641c25dd2f0ea1e32d8098aed28daed67,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xac3c837d67b4f638c0abbf711327cfd33149cf3d,0x41ccfe967411422765486d8247658fda999c3a40,10.59,0,9000,9217
5/1/2023,0x194f98fef5aad76ea62f0234c0deaefea6bb57d76ae67759d4c3a468eb0053a3,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x4b54caf0caaa938a1d11c07927ec4c45a3948eb9,0x515299b1a2637181ec95a3efeaa42a466195a40f,10.43,0,9000,334
5/1/2023,0x605de51f816b2933bf9eae7481e80444ea94445ad9c5d30df0b960c5d9a4686e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x786da28136268ae8b0655f4aa624672437f398c8,0x6995edcc99e91d3c9fd944234263985bb9235576,15,10,9000,8403
5/1/2023,0xa86278e9eb13afdf4979924a86005da520b46d0c8e50fef353419de3acff7935,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xac3c837d67b4f638c0abbf711327cfd33149cf3d,0x7d176a8ff5b038a85923ae80b420534b9cb3b40f,11,0.005,9000,483
5/1/2023,0xaed8263ef355b3ea815a29ec5489911cda19bd5d7e4ee7e71cedc00b7b5a9b6c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xac3c837d67b4f638c0abbf711327cfd33149cf3d,0x41ccfe967411422765486d8247658fda999c3a40,10.59,0,9000,2418
5/1/2023,0x68926478bfa3dca972cb8a9b14f8914a35fbcfd1eaf5d95613e9e6242379f3e2,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x50d36f27872f637ec9ecb4eedff300df44a608ab,0x5c943975ef916c5ed28c4c1105685c0582abd31e,12.71,0.335,9000,1860
5/1/2023,0x40b3be65cb677799b55839de9bb2dc94bedfdac69a39f3efdce45c93a7af1024,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x510d43f6d0e4529c763a8e4baaba903478e63ee4,0xb06114b9997a4a16a078c4107d8eba74a869be4e,12.81,0,9000,3152
5/1/2023,0x646db741dd6844a73d5abfbc3c7abaee5591d07c3366d742f5490c6d0ed060c3,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x8cd519d58e38e37955fa19d20ef6f9d3074f1a3e,0xacec5e4f283b3d45f15c663796a09f9620e013a7,14.7,10,9000,647
5/1/2023,0x75c620f782eee349629499c438ae0916768ccf029ad1524b7549f29d0c49ff9d,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xb585b60de71e48032e8c19b90896984afc6a660d,0x1b57d440351f566ab96d90d606dd2b4f96dbe864,12.81,0,9000,8367
5/1/2023,0xc974f67a818776f626ce722a982a0ceaccabca9488dcc3945cf9733288d7546a,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x8cd519d58e38e37955fa19d20ef6f9d3074f1a3e,0xecefa37b7e7cfb267ed9ce134aa6e40c6fc6b7af,14.6,7,9000,378
5/1/2023,0x36f53c130b95d7a7bf192b92ded008efa875ee865d5d4b29e7b3341baa900d2a,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0xfbbf9610ef0e01db8381350144befef0b6d22d13,12.62,0,9000,2384
5/1/2023,0x2f9b488e0712c5297f518746811b807b3993e5d0a4c2c70a27f988417c61d1d4,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xab7366058f5fcadf64d3a700f12e57429f273502,0xd95ce06415bebfc3219b699dd2afa09aca38e70e,14.5,9.99,9000,378
5/1/2023,0xff655eeb01852795b8445b3e977c7e5dfa5e2c5470773b088be52758d8316b18,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x31109265a787ef9fbf997242e36e9d78e8a61999,0x325c08a558ff02f244f31ba1e87bf3c1b1c08f45,13.01,0.01,9000,8440
5/1/2023,0x02dccbdca5a2eaed66b3fc8d451d2aa6d3be01af5f08ab6fae6a2f326ef92812,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0x325c08a558ff02f244f31ba1e87bf3c1b1c08f45,13.25,0.01,9000,8525
5/1/2023,0xde1a5535ea532212138c3e0c9e1df32f2ea0a89bfed8c006f9e2123b1cbed4c8,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xb284f19ffa703daadf6745d3c655f309d17370a5,0xfbbf9610ef0e01db8381350144befef0b6d22d13,12.61,0,9000,398
5/1/2023,0x1e4a3ae9afc3784997bb956f3dac2af228fec0ba4ae0b87936036a329f2f565e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xb04ab323d08db5eb3e8b6b17aeddc6499bedf40b,0xfbbf9610ef0e01db8381350144befef0b6d22d13,12.67,0,9000,5762
5/1/2023,0x904d2b1c35fed9bdaf47187c111edb7a826d4c9a67cae76844456b31a37c9360,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xc7124ad24849c59c996c533f4b7681ff941b04b4,0x899cd70ad8f1b9bdfc9a179e7f6dcab6f9caab41,12.67,0,9000,940
5/1/2023,0x32fa929d5bbe9664d0fa0e6457d197ec52b41ca80ecb3b73a88aa2836e8dbfa3,0x29469395eaf6f95920e59f858042f0e28d98a20b,Azuki,0xa642958f12df82c21d479bcbe90606e7186ee2ec,0x899cd70ad8f1b9bdfc9a179e7f6dcab6f9caab41,12.53,0,9000,6578
