time,evt_tx_hash,contract_address,collection_address,borrower,lender,loanAmount,interestRate,auctionDuration,tokenId
5/1/2023,0xe886b41e0bbd3c9b4746522b3e83dccc097e5b8b06099ab42495f9d4343f517a,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xbd28c212c1944ca049f983ada0d26c533c5c23d6,0xb35248feeb246b850fac690a1beaf5130dc71894,2.5,0,9000,4460
5/1/2023,0xadf6f9dcd6265d8f21c0ba171217b96c743d16d1e8735d6c5f7217a06b1e2ad1,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xbd28c212c1944ca049f983ada0d26c533c5c23d6,0xb8842d2efd92d895de19b5339fb1a28bbdd7c110,2.51,0.002,9000,1322
5/1/2023,0xea96fe2e5a8c43a0646800946bda5386f3f37eddc3e85d1c00af61327f59d90d,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xab7366058f5fcadf64d3a700f12e57429f273502,0xc08b45925a4dd11426093c698d700b9023b4e3dd,3,10,9000,4647
5/1/2023,0xa85d58a68caa495280dfd0208c197a56eb19378f6722e3179dbfd04fc9ca450e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x57ca0d754888c1e825a66176629a95fb4fc410d3,0xfcdff567626d45a60d8e0b223a74cc93dc8b0c6e,3,0.658,9000,291
5/1/2023,0xeff6bb678a1f96dd95a0c889ca802b08ad1cbb4aa2903341b1c3d4e3e2b6639a,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x53ae2b3505b8ea5469cca95f8c38906bb7122667,0xb35248feeb246b850fac690a1beaf5130dc71894,0.71,0,9000,4105
5/1/2023,0x9ef67ca128fd5d887a9e423cc3140370c60219744170c37b33e8902fe175d8c7,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x3f0fb61b79ceea17dcf7a7f38446485c2fc10ed1,0xbff29b6cfd0c6bc845d4f70bdeeb3378a4ad39bf,2.27,0,9000,8852
5/1/2023,0x88d47039ec8088b06dd18bef9ba565750ef6d22ebe02bd9e79bd3acb74ec54d3,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x934632319f5e60ba25680eeb152fb12ebc410441,0x0001fc0b945c30389ae805443e38e59a655662d3,3.4,1.99,9000,4920
5/1/2023,0x0ea15d2fa0952657d930f0ee61ec5647dc470b394301027be4a5019d53896421,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x9893e05c2a7a9ba3261c58710d297054d756007b,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,2.29,0.35,9000,9300
5/1/2023,0x91ea094d9e41863c1e7a7cd6acb5be6f1e80ad4ac78ac6f6d6915f1a2c0e7615,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xba1ba61ff159422bcb07f78017186624e94e6936,0xd4e26683635bf3dc9ead5f31b935c33cc1ce1838,2.61,0.5,9000,7887
5/1/2023,0xdbb7f6c8b6cc38f65ae198a64ade262b0eab04982279e6ffc48eee204f6fdd41,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x8838636487307531170438146749493208338220,0x5f67ffa4b3f77dd16c9c34a1a82cab8daea03191,2.31,0,9000,4025
5/1/2023,0x4368a639231a5c8babc673bc080307c8daf9bb11af66e4058e05df1afcb5584c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb284f19ffa703daadf6745d3c655f309d17370a5,0x88888fd4661ee3e8378be5d6164adffdaf9927ca,2.9,0.75,9000,4921
5/1/2023,0xb5d04e3d252357ab0fabd4ec83fcc1c532042ef155fd5e4c29fb3fe9208e9bf3,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x04d28632df44cb4128bdf991c8f9c7386b7b133c,0x6fb417bdb22201b31e1149a435c1d8e63fdbdc15,2.48,0.05,9000,8294
