time,evt_tx_hash,contract_address,collection_address,borrower,lender,loanAmount,interestRate,auctionDuration,tokenId
5/7/2023,0x4c97e7f158a8c2fc4710671306c2393682c0b8219afd2d507b0e17aec473ad39,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0xaae8c50d76c76fb8947c9a203103d28b55862977,0x2372c672d32a6e9662089e7d544045f906071c86,40,0,9000,7922
5/7/2023,0xec431f91a658a318db1643f980e0c40db09432cd39e92d82c996534b6458fdb4,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0x8bc110db7029197c3621bea8092ab1996d5dd7be,44.62,0,9000,5398
5/8/2023,0xf3dac16ba8dc5ded4c9d008d88492d970b30a00604543e43f5bbdad9eb618f6c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x9c08d8590458fe6a8e41d129639a3ab5e9600433,0x5d5335e6bea4b12dcb942cec1da951ae63f2ae64,21.08,0,9000,8518
5/8/2023,0x7f7152d746a0418176109ae13c2ad29cc712b9957a0fca3b7fd1960b68aca66d,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x14a191ce45818063cb5a06561538f95c34de5402,0xb2b58d8d7dc287c5f30a54fe0a4643cf789198ed,42.39,0,9000,5952
5/8/2023,0xd6297cf9e3460d03963f725f61e24b5604ee6a2b8b8a3f014c00697eaf0b89d0,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0x127ecf853f7c0d59e415a28354e482fd41604b4f,44.72,0,9000,9801
5/8/2023,0x0b2f36d36bb4e891864c66707b400ed0f9d505ed36b35bf6f895cf3752da8c77,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x2a7458590bb7b3ea2ded9b28b327212640f26fd7,0x5d5335e6bea4b12dcb942cec1da951ae63f2ae64,20.29,0,9000,8697
5/8/2023,0xa2e73b69a0bb035a6a2fa7e6a240ccc2421136967d0f1fdbaa0b0e4b60d70a4e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x2a7458590bb7b3ea2ded9b28b327212640f26fd7,0x5d5335e6bea4b12dcb942cec1da951ae63f2ae64,12.26,0,9000,4300
5/8/2023,0xa556ef6ca6d4cef0665a900352a3342411c79948aad8d4d2088bc60d43810180,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,42.39,0,9000,2837
5/8/2023,0x6575c29c9c8580761b8b6b80968c82f2d41531b06ca6ff7f712ee0c7093c9de8,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,0x52536fd5a1d9a3ee13a741219429570abb3f91ce,40.04,0,9000,3637
5/8/2023,0x389993e03eda1c0f95098eb638e0de329d3a320a45b3a8e966f5868338f3f088,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,41.36,0,9000,717
